POLYMER_USED,DRUG,drug_logp,poly_topological_surface_area_sum_fullpolymerfeaturizer,sa_score_H,drug_homo_eV,drug_lumo_eV,drug_charge_at_WATER_PH
*CC(C)C(C)C(*)CC(=O)Oc1ccc(/N=N/c2ccc(/C=C/c3ccc(OCCCCCCCC)cc3)cc2)cc1,C1C[C@H](N(C1)C(=O)[C@H](CCCCN)N[C@@H](CCC2=CC=CC=C2)C(=O)O)C(=O)O,1.2352000000000007,60.25,3.1295917743422743,-10.026625302833256,-6.957390921376468,0
*Oc1c(C)cc(C)c(NC(=O)CCCCC(*)=O)c1C#N,C1C[C@H](N(C1)C(=O)[C@H](CCCCN)N[C@@H](CCC2=CC=CC=C2)C(=O)O)C(=O)O,1.2352000000000007,79.19,2.6334927184683607,-10.04655146997781,-7.013149636311746,0
*N=P(*)(CCl)OCOCCCOCCOCCOc1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,C1C[C@H](N(C1)C(=O)[C@H](CCCCN)N[C@@H](CCC2=CC=CC=C2)C(=O)O)C(=O)O,1.2352000000000007,126.37,3.7245694066704758,-9.76529125646037,-6.927437417168931,0
*c1ccc(OC(=O)c2ccc(C(=O)O*)cc2C)c(OC(=O)c2ccccc2)c1,C1C[C@H](N(C1)C(=O)[C@H](CCCCN)N[C@@H](CCC2=CC=CC=C2)C(=O)O)C(=O)O,1.2352000000000007,78.9,1.8749518484601317,-7.192670044993869,-6.926092557042517,0
*c1ccc(C(=O)Oc2ccc(C(=O)OC(OC)OCC(C)CCCCOC(=O)c3ccc(F)cc3)cc2)cc1*,C1C[C@H](N(C1)C(=O)[C@H](CCCCN)N[C@@H](CCC2=CC=CC=C2)C(=O)O)C(=O)O,1.2352000000000007,97.36000000000001,3.256631854265853,-9.778679438096809,-6.846741344255176,0
*CCOCCOCCCOCCOCCOCCOCCCOCCOc1ccc(C(=O)Nc2ccc(OC(=O)Nc3ccc(C(=O)Nc4ccc(O*)cc4)cc3)cc2)cc1,C1C[C@H](N(C1)C(=O)[C@H](CCCCN)N[C@@H](CCC2=CC=CC=C2)C(=O)O)C(=O)O,1.2352000000000007,179.60000000000002,3.0137034440720907,-9.863498405032063,-6.95728501364814,0
*OC(=O)NC(=O)c1ccc(C(*)=O)cc1,C1C[C@H](N(C1)C(=O)[C@H](CCCCN)N[C@@H](CCC2=CC=CC=C2)C(=O)O)C(=O)O,1.2352000000000007,72.47,1.9103137840727058,-9.825839661304624,-7.04296212455776,0
*Nc1ccc(C(=O)c2ccc(C(=O)NCCCCCCCNC(=O)c3ccc(NC(=O)SCCCCCCCCC(=O)Nc4ccc(*)cc4)cc3)cc2)cc1,C1C[C@H](N(C1)C(=O)[C@H](CCCCN)N[C@@H](CCC2=CC=CC=C2)C(=O)O)C(=O)O,1.2352000000000007,145.5,2.8124077944258303,-9.897297282256668,-7.150345952237436,0
*Cc1ccc(S(=O)(=O)CCCCCCC(=O)N2CCC(CCC(=O)O*)CCCC2)cc1,C1C[C@H](N(C1)C(=O)[C@H](CCCCN)N[C@@H](CCC2=CC=CC=C2)C(=O)O)C(=O)O,1.2352000000000007,80.75000000000001,2.6583012042299785,-9.677910911459074,-6.976943216928566,0
*CCCCCCCCCCCCCCCC(=O)OCCc1ccc(C(=O)OC(=O)O*)cc1,C1C[C@H](N(C1)C(=O)[C@H](CCCCN)N[C@@H](CCC2=CC=CC=C2)C(=O)O)C(=O)O,1.2352000000000007,78.90000000000002,2.285904261415377,-7.334327923896319,-6.671658072296443,0
*CCCCCCCCCCCCOC(=O)c1ccc(C(=O)NSCCC(=O)O*)cc1,C1C[C@H](N(C1)C(=O)[C@H](CCCCN)N[C@@H](CCC2=CC=CC=C2)C(=O)O)C(=O)O,1.2352000000000007,81.7,2.4303775621499533,-7.323132287171343,-6.591928202342086,0
*CCCCCCCCCCCCCCCCCCNC(=O)NCCSCCCCCNC(=O)CCCCCCCCCCCCC(=O)NC(=O)N*,C1C[C@H](N(C1)C(=O)[C@H](CCCCN)N[C@@H](CCC2=CC=CC=C2)C(=O)O)C(=O)O,1.2352000000000007,128.43,2.7911203015184416,-9.916580358672498,-6.98105210591399,0
*/N=N/C(=N/C=C/c1ccc(OC)cc1)OC(*)OCCOc1ccc(/N=N/c2ccc(S(=O)(=O)CCCCCCCCCC)cc2)cc1,C1C[C@H](N(C1)C(=O)[C@H](CCCCN)N[C@@H](CCC2=CC=CC=C2)C(=O)O)C(=O)O,1.2352000000000007,132.86,3.575944504688466,-9.915966301499681,-7.234978322346195,0
*Oc1ccc(C(=NC#N)c2ccc(Cc3ccc(Oc4ccc(NC(=O)c5ccc(*)cc5)cc4)c(C(C)(C)C)c3)cc2)cc1,C1C[C@H](N(C1)C(=O)[C@H](CCCCN)N[C@@H](CCC2=CC=CC=C2)C(=O)O)C(=O)O,1.2352000000000007,83.71000000000001,2.6620561277819377,-9.86752114163888,-6.915663671489346,0
*OC(O)C(=O)NC(C)(C)OC(*)=O,C1C[C@H](N(C1)C(=O)[C@H](CCCCN)N[C@@H](CCC2=CC=CC=C2)C(=O)O)C(=O)O,1.2352000000000007,84.86000000000001,3.718083099869376,-9.809778193341947,-6.855895061425704,0
*Oc1ccc(C(C)(C)c2ccc(Oc3ccc(NC(=O)c4ccc(OC(=O)c5ccc(*)s5)cc4)cc3)cc2)cc1,C1C[C@H](N(C1)C(=O)[C@H](CCCCN)N[C@@H](CCC2=CC=CC=C2)C(=O)O)C(=O)O,1.2352000000000007,73.86000000000001,2.362061398957241,-9.858545395101274,-7.237148204895584,0
*CCCCCCCCCCCCCCCCCCOC(=O)S(=O)(=O)CCCCCCCCC(=O)OCc1CCCC(=O)N1*,C1C[C@H](N(C1)C(=O)[C@H](CCCCN)N[C@@H](CCC2=CC=CC=C2)C(=O)O)C(=O)O,1.2352000000000007,107.05,3.490789334880617,-10.102627014387618,-6.97467205599696,0
*OC(=O)CCCCCCC(=O)OCCCCCCCOc1ccc(C(=O)Oc2ccc(O*)cc2)cc1,C1C[C@H](N(C1)C(=O)[C@H](CCCCN)N[C@@H](CCC2=CC=CC=C2)C(=O)O)C(=O)O,1.2352000000000007,97.36000000000001,2.236745309612667,-9.8898928792384,-6.8403192547611935,0
*OC(O)COc1ccc(/C=N/c2ccc(O*)cc2)cc1,C1C[C@H](N(C1)C(=O)[C@H](CCCCN)N[C@@H](CCC2=CC=CC=C2)C(=O)O)C(=O)O,1.2352000000000007,60.28,2.2974251071323284,-9.772316443204481,-6.952188137911479,0
*O[Si](C)(C)Oc1ccc(/C=C/c2ccc(-c3ccc(/N=N/c4ccc(Sc5ccc(C(*)=O)cc5)cc4)cc3)cc2)cc1,C1C[C@H](N(C1)C(=O)[C@H](CCCCN)N[C@@H](CCC2=CC=CC=C2)C(=O)O)C(=O)O,1.2352000000000007,60.25,2.9461688135807513,-7.207271598636117,-6.89141980045444,0
*O[Si](C)(C)CCCOC(=O)c1ccc(C(=O)Oc2ccc(OC(=O)c3ccc(*)cc3)cc2)cc1,C1C[C@H](N(C1)C(=O)[C@H](CCCCN)N[C@@H](CCC2=CC=CC=C2)C(=O)O)C(=O)O,1.2352000000000007,88.13,2.2907628231922477,-7.2661598298170125,-6.329894342026435,0
*CCCCCCCCCNC(=O)CSCCCCCCCC(=O)NCCCCNC(=O)CCCCNC(=O)CCCCCCCCCCCCCC(=O)N*,C1C[C@H](N(C1)C(=O)[C@H](CCCCN)N[C@@H](CCC2=CC=CC=C2)C(=O)O)C(=O)O,1.2352000000000007,145.5,2.727157588539006,-9.779980515691953,-6.810585334639497,0
*CCOCCOC(=O)CCCCC(COCC)CC(=O)O*,C1C[C@H](N(C1)C(=O)[C@H](CCCCN)N[C@@H](CCC2=CC=CC=C2)C(=O)O)C(=O)O,1.2352000000000007,71.06,2.792513800104844,-9.803375596832721,-6.960737714923109,0
*c1ccc(S(=O)(=O)CCCCCCCCCCCC(=O)OCCCCOc2ccc(*)cc2)cc1,C1C[C@H](N(C1)C(=O)[C@H](CCCCN)N[C@@H](CCC2=CC=CC=C2)C(=O)O)C(=O)O,1.2352000000000007,69.67,2.1570789945209192,-9.947483499054234,-6.873594509998698,0
*CS(=O)(=O)CCCCCCCCC(=O)N*,C1C[C@H](N(C1)C(=O)[C@H](CCCCN)N[C@@H](CCC2=CC=CC=C2)C(=O)O)C(=O)O,1.2352000000000007,63.24,2.0150715803423775,-9.769669952056352,-7.020788386924134,0
*O[Si](*)(C)CCCCCOC(=O)c1ccc(/N=N/c2ccc(C#Cc3ccccc3)cc2)cc1,C1C[C@H](N(C1)C(=O)[C@H](CCCCN)N[C@@H](CCC2=CC=CC=C2)C(=O)O)C(=O)O,1.2352000000000007,60.25,3.3497768086251707,-9.834848690071905,-6.891276888067536,0
*CCCCCCCOC(=O)NCCCCCCCCCCCNC(=O)CCCCC(=O)O*,C1C[C@H](N(C1)C(=O)[C@H](CCCCN)N[C@@H](CCC2=CC=CC=C2)C(=O)O)C(=O)O,1.2352000000000007,93.73,2.2283727314069246,-9.627986957437994,-6.862436050640188,0
*CCCCCCCCCCCSCCC(=O)NCCCCCNC(=O)O*,C1C[C@H](N(C1)C(=O)[C@H](CCCCN)N[C@@H](CCC2=CC=CC=C2)C(=O)O)C(=O)O,1.2352000000000007,67.43,2.257193730627902,-9.713861217852788,-6.785206379729412,0
*CCCCCCCCCOC(=O)C(CCCCCCCCCCOc1ccc(C(=O)O*)cc1)c1ccc([Si](C)(C)C)cc1,C1C[C@H](N(C1)C(=O)[C@H](CCCCN)N[C@@H](CCC2=CC=CC=C2)C(=O)O)C(=O)O,1.2352000000000007,61.83,3.1297604233682987,-9.791143198196336,-6.799010475116462,0
*Oc1ccccc1C(=O)Oc1ccc(Cc2ccc(OC(=O)c3ccc(C(=O)Oc4ccc(C(*)=O)cc4)cc3)cc2)cc1,C1C[C@H](N(C1)C(=O)[C@H](CCCCN)N[C@@H](CCC2=CC=CC=C2)C(=O)O)C(=O)O,1.2352000000000007,105.20000000000002,2.3652868539032728,-9.828484385996452,-6.908793081370025,0
*Oc1ccc(OC(=O)c2ccc(OC(=O)Nc3cccc(*)c3)cc2)cc1,C1C[C@H](N(C1)C(=O)[C@H](CCCCN)N[C@@H](CCC2=CC=CC=C2)C(=O)O)C(=O)O,1.2352000000000007,73.86,1.7746399510021202,-9.915394610716085,-6.8758657733241115,0
*CCCCCCNC(=O)C(=O)NCc1ccc(NC(=O)O*)cc1,C1C[C@H](N(C1)C(=O)[C@H](CCCCN)N[C@@H](CCC2=CC=CC=C2)C(=O)O)C(=O)O,1.2352000000000007,96.53000000000002,1.9146662152815264,-9.800564897195386,-6.953590307956361,0
*OC(=O)OCCOc1ccc(C(C)(C)c2ccc(OC(=O)c3ccc(*)cc3)cc2)cc1,C1C[C@H](N(C1)C(=O)[C@H](CCCCN)N[C@@H](CCC2=CC=CC=C2)C(=O)O)C(=O)O,1.2352000000000007,71.06,2.1412388434625367,-9.813945184123076,-6.921751194219037,0
*O[Si](C)(C)O[Si](C)(C)CCCOC(=O)SCC(=O)OCCCCCCSCCCCCOc1ccc(OC(*)=O)cc1,C1C[C@H](N(C1)C(=O)[C@H](CCCCN)N[C@@H](CCC2=CC=CC=C2)C(=O)O)C(=O)O,1.2352000000000007,106.59,3.3932517724099327,-9.926768480866892,-7.225003813521022,0
*CCCCCCCCC(=O)OCCCCCCCCCCCOC(=O)c1ccc(C(=O)O*)s1,C1C[C@H](N(C1)C(=O)[C@H](CCCCN)N[C@@H](CCC2=CC=CC=C2)C(=O)O)C(=O)O,1.2352000000000007,78.9,2.380666904645256,-9.85031363405053,-6.875181111171309,0
*CC(*)C(=O)OCCCCCCOC(=O)c1ccc(S(=O)(=O)c2ccc(OC)cc2)cc1,C1C[C@H](N(C1)C(=O)[C@H](CCCCN)N[C@@H](CCC2=CC=CC=C2)C(=O)O)C(=O)O,1.2352000000000007,95.97000000000001,2.108252244716457,-10.033781031185205,-6.983843705856042,0
*CCCCCCCCCCOC(=O)NCCNCC(=O)O*,C1C[C@H](N(C1)C(=O)[C@H](CCCCN)N[C@@H](CCC2=CC=CC=C2)C(=O)O)C(=O)O,1.2352000000000007,76.66000000000001,2.0974652631961863,-9.983725368426217,-6.951853832286888,0
*Oc1ccc(C(=O)Nc2ccc(S(=O)(=O)c3ccc(*)cc3C)cc2)cc1,C1C[C@H](N(C1)C(=O)[C@H](CCCCN)N[C@@H](CCC2=CC=CC=C2)C(=O)O)C(=O)O,1.2352000000000007,72.47,1.7946948213920066,-7.400725905864325,-6.4404596099826295,0
*CC(*)(C)C(=O)OCCCCCCCCCCOc1ccc(/C=N/c2ccc([N+](=O)[O-])cc2)cc1,C1C[C@H](N(C1)C(=O)[C@H](CCCCN)N[C@@H](CCC2=CC=CC=C2)C(=O)O)C(=O)O,1.2352000000000007,91.03,2.424259760147047,-9.952550903811028,-6.828526387966537,0
*CCCCCCCCCCCCCCCCCCCCCCCOc1ccc(C(=O)Oc2ccc(/N=N/CCc3ccc(O*)c(OC)c3)cc2)cc1,C1C[C@H](N(C1)C(=O)[C@H](CCCCN)N[C@@H](CCC2=CC=CC=C2)C(=O)O)C(=O)O,1.2352000000000007,78.71000000000001,2.9517150020544083,-7.206271996573584,-7.018198202512946,0
*CCCCCCCCCCCCCCCCCCCCCCCC(=O)Oc1ccc(C(=O)Nc2ccc(O*)cc2)cc1,C1C[C@H](N(C1)C(=O)[C@H](CCCCN)N[C@@H](CCC2=CC=CC=C2)C(=O)O)C(=O)O,1.2352000000000007,64.63000000000001,2.3383186801420326,-9.875401019202885,-6.79164990651977,0
*CC(O)C(F)COc1ccc(C(C)(C)c2ccc(OC(=O)c3ccc(C(=O)O*)cc3)cc2)cc1,C1C[C@H](N(C1)C(=O)[C@H](CCCCN)N[C@@H](CCC2=CC=CC=C2)C(=O)O)C(=O)O,1.2352000000000007,82.06,3.1077520932296183,-9.91489676346389,-6.987117368757194,0
*CCC(=O)OC(=O)c1ccc(Cc2ccc(C(=O)O*)cc2)cc1,C1C[C@H](N(C1)C(=O)[C@H](CCCCN)N[C@@H](CCC2=CC=CC=C2)C(=O)O)C(=O)O,1.2352000000000007,69.67,1.9190407345122935,-9.738567868145989,-6.9701067637557665,0
*CCCNC(=O)CCCCCC(=O)NCCCCCNC(=O)NCCCCCCNC(*)=N,C1C[C@H](N(C1)C(=O)[C@H](CCCCN)N[C@@H](CCC2=CC=CC=C2)C(=O)O)C(=O)O,1.2352000000000007,135.21,2.6432308886343137,-9.984338118772463,-6.825985682595175,0
*/C=N/c1cccc(C(=O)Nc2ccc(-c3ccc(NC(=O)c4ccc(*)cc4)cc3)cc2)c1,C1C[C@H](N(C1)C(=O)[C@H](CCCCN)N[C@@H](CCC2=CC=CC=C2)C(=O)O)C(=O)O,1.2352000000000007,70.56,2.3574650838596583,-9.603684622184167,-6.914901272785469,0
*CCCCCCCCCCCCCCCOC(=O)CCCCCCNC(=O)CCc1ccccc1C(=O)O*,C1C[C@H](N(C1)C(=O)[C@H](CCCCN)N[C@@H](CCC2=CC=CC=C2)C(=O)O)C(=O)O,1.2352000000000007,81.7,2.3512181122643803,-9.823508679344382,-7.019365161449899,0
*Oc1ccc(C(=O)ONCc2cc(C)c(OC(=O)C(C)CC(=O)O*)c(C(=O)OCCCCC)c2)s1,C1C[C@H](N(C1)C(=O)[C@H](CCCCN)N[C@@H](CCC2=CC=CC=C2)C(=O)O)C(=O)O,1.2352000000000007,126.46000000000002,3.602170018324072,-7.164079368803252,-6.9958531382782265,0
*CCCCCC(=O)NCCCCCNC(=O)CCCCOC(=O)c1ccc(C(=O)NSCC(*)=O)cc1,C1C[C@H](N(C1)C(=O)[C@H](CCCCN)N[C@@H](CCC2=CC=CC=C2)C(=O)O)C(=O)O,1.2352000000000007,130.67,2.699979733897692,-9.944126900866237,-7.210478766446164,0
*C(=O)CCOC(=O)c1ccc(C(=O)Oc2ccc(O*)cc2)cc1,C1C[C@H](N(C1)C(=O)[C@H](CCCCN)N[C@@H](CCC2=CC=CC=C2)C(=O)O)C(=O)O,1.2352000000000007,78.9,1.989072317352532,-9.761713086084924,-6.916485940917652,0
*CCCCCCCCCCCCOC(=O)NCCCCCCNC(=O)NCCCCOCCNC(=O)NCCCCOC(=O)O*,C1C[C@H](N(C1)C(=O)[C@H](CCCCN)N[C@@H](CCC2=CC=CC=C2)C(=O)O)C(=O)O,1.2352000000000007,165.35,2.717254794004786,-9.958254569366296,-7.26446612294437,0
